evidence_block,scene_id,scene_name,scene_group,terrain_class,method,seed,n_segments,path_length_km,path_without_transition_km,boundary_transition_km,heading_turn_transition_km_at_base_radius,base_min_turn_radius_m,coverage_pct,excess_overlap_pct,line_count,feasible,radius_m,line_change_count,line_change_turn_arc_km,heading_turn_arc_km,total_turn_arc_km,vehicle_length_km,turn_arc_fraction_pct,mission_time_h,vehicle_length_gain_vs_fixed_pct,mission_time_gain_vs_fixed_pct
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,27,1,15037.983251686966,15037.983251686966,0.0,0.0,0.0,98.66666666666669,0.2235437426102668,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.015330566037,0.06002571726449412,2788.1569276750197,0.848746247127534,0.8487542404607947
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,27,1,15037.983251686966,15037.983251686966,0.0,0.0,0.0,98.66666666666669,0.2235437426102668,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.047409445107,0.11997941602395011,2791.5021420746757,0.8487542404607905,0.8487701983868756
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,27,1,15037.983251686966,15037.983251686966,0.0,0.0,0.0,98.66666666666669,0.2235437426102668,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.111567203248,0.23967127585075734,2798.1925708739873,0.8487701983868748,0.8488019997583646
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,28,1,15038.061044100888,15038.061044100888,0.0,0.0,0.0,98.66666666666669,0.677862247805825,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.093122979959,0.060025406935754526,2788.171333677598,0.848233639463929,0.8482419403503292
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,28,1,15038.061044100888,15038.061044100888,0.0,0.0,0.0,98.66666666666669,0.677862247805825,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.12520185903,0.11997879611090687,2791.516548077254,0.8482419403503267,0.8482585122768689
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,28,1,15038.061044100888,15038.061044100888,0.0,0.0,0.0,98.66666666666669,0.677862247805825,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.18935961717,0.2396700389943897,2798.2069768765655,0.8482585122768701,0.8482915372444937
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,29,1,15038.09077637772,15038.09077637772,0.0,0.0,0.0,98.66666666666669,0.2475118664734038,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.12285525679,0.06002528832889306,2788.1768396547886,0.8480377207079525,0.8480461391412336
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,29,1,15038.09077637772,15038.09077637772,0.0,0.0,0.0,98.66666666666669,0.2475118664734038,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.15493413586,0.11997855918170446,2791.5220540544447,0.8480461391412246,0.8480629457388769
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,29,1,15038.09077637772,15038.09077637772,0.0,0.0,0.0,98.66666666666669,0.2475118664734038,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.219091894001,0.23966956627099995,2798.2124828537562,0.8480629457388715,0.8480964383652001
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,30,1,15038.175502605574,15038.175502605574,0.0,0.0,0.0,98.66666666666669,0.0764091974647466,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.207581484645,0.06002495034483665,2788.192529696984,0.8474794231630236,0.847488176562356
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,30,1,15038.175502605574,15038.175502605574,0.0,0.0,0.0,98.66666666666669,0.0764091974647466,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.239660363715,0.11997788402436291,2791.5377440966404,0.8474881765623447,0.8475056518876928
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,30,1,15038.175502605574,15038.175502605574,0.0,0.0,0.0,98.66666666666669,0.0764091974647466,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.303818121856,0.23966821919066197,2798.228172895952,0.8475056518877011,0.8475404771720451
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,31,1,15038.217983343482,15038.217983343482,0.0,0.0,0.0,99.33333333333331,0.0897966564076206,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.250062222553,0.06002478088502353,2788.2003965003,0.8471994993155788,0.8472084206629673
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,31,1,15038.217983343482,15038.217983343482,0.0,0.0,0.0,99.33333333333331,0.0897966564076206,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.282141101623,0.11997754551124272,2791.5456108999565,0.8472084206629517,0.8472262312805422
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,31,1,15038.217983343482,15038.217983343482,0.0,0.0,0.0,99.33333333333331,0.0897966564076206,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.346298859764,0.23966754378606384,2798.236039699268,0.8472262312805463,0.8472617247440155
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,32,1,15038.17510311544,15038.17510311544,0.0,0.0,0.0,98.66666666666669,0.1344044557723638,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.20718199451,0.06002495193844637,2788.1924557173293,0.8474820555752877,0.8474908073952356
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,32,1,15038.17510311544,15038.17510311544,0.0,0.0,0.0,98.66666666666669,0.1344044557723638,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.23926087358,0.11997788720775951,2791.5376701169853,0.84749080739522,0.8475082795674901
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,32,1,15038.17510311544,15038.17510311544,0.0,0.0,0.0,98.66666666666669,0.1344044557723638,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.303418631722,0.23966822554220515,2798.228098916297,0.8475082795674783,0.8475430985682659
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,33,1,15038.097274165675,15038.097274165675,0.0,0.0,0.0,98.66666666666669,0.0448157365578823,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.129353044746,0.06002526240822831,2788.1780429488545,0.84799490398927,0.8480033481116268
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,33,1,15038.097274165675,15038.097274165675,0.0,0.0,0.0,98.66666666666669,0.0448157365578823,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.161431923816,0.11997850740255475,2791.5232573485105,0.8480033481116166,0.8480202059950521
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,33,1,15038.097274165675,15038.097274165675,0.0,0.0,0.0,98.66666666666669,0.0448157365578823,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.225589681957,0.23966946296074948,2798.213686147822,0.8480202059950456,0.84805380082502
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,34,1,15038.194928721112,15038.194928721112,0.0,0.0,0.0,99.33333333333331,0.1543068017216575,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.227007600182,0.06002487285204546,2788.1961271257874,0.847351416135133,0.8473602463358132
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,34,1,15038.194928721112,15038.194928721112,0.0,0.0,0.0,99.33333333333331,0.1543068017216575,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.259086479253,0.11997772922467305,2791.5413415254434,0.8473602463358096,0.8473778749877342
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,34,1,15038.194928721112,15038.194928721112,0.0,0.0,0.0,99.33333333333331,0.1543068017216575,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.323244237394,0.2396679103328485,2798.231770324755,0.8473778749877342,0.8474130058252726
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,35,1,15038.111563246108,15038.111563246108,0.0,0.0,0.0,99.33333333333331,0.3947963295307537,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.143642125178,0.060025205406991196,2788.1806890748608,0.8479007470944471,0.8479092477088273
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,35,1,15038.111563246108,15038.111563246108,0.0,0.0,0.0,99.33333333333331,0.3947963295307537,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.175721004249,0.11997839353681791,2791.525903474517,0.847909247708826,0.8479262183731974
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,35,1,15038.111563246108,15038.111563246108,0.0,0.0,0.0,99.33333333333331,0.3947963295307537,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.23987876239,0.23966923577475133,2798.2163322738284,0.8479262183731998,0.8479600379559752
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,36,1,15038.145585804128,15038.145585804128,0.0,0.0,0.0,98.66666666666669,0.0393972439351232,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.177664683199,0.06002506968645415,2788.1869895485684,0.8476765578310296,0.8476851929539522
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,36,1,15038.145585804128,15038.145585804128,0.0,0.0,0.0,98.66666666666669,0.0393972439351232,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.209743562269,0.11997812242131642,2791.5322039482244,0.8476851929539557,0.8477024321517845
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,36,1,15038.145585804128,15038.145585804128,0.0,0.0,0.0,98.66666666666669,0.0393972439351232,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.27390132041,0.2396686948425291,2798.2226327475364,0.8477024321517916,0.8477367868750365
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,37,1,15038.174208345428,15038.174208345428,0.0,0.0,0.0,99.33333333333331,0.0456337031496405,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.206287224499,0.06002495550778182,2788.1922900191794,0.8474879515996172,0.8474966998820674
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,37,1,15038.174208345428,15038.174208345428,0.0,0.0,0.0,99.33333333333331,0.0456337031496405,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.23836610357,0.11997789433786817,2791.5375044188354,0.8474966998820668,0.8475141649920754
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,37,1,15038.174208345428,15038.174208345428,0.0,0.0,0.0,99.33333333333331,0.0456337031496405,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.30252386171,0.23966823976826576,2798.227933218147,0.8475141649920785,0.8475489699190224
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,38,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.25593895749,0.060024757442229154,2788.201484784548,0.8471607749822607,0.8471697195633777
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,38,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.288017836561,0.11997749868188926,2791.546699184204,0.8471697195633682,0.8471875765648994
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,38,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.352175594702,0.23966745035169187,2798.2371279835156,0.8471875765648935,0.8472231624634806
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,39,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.25593895749,0.060024757442229154,2788.201484784548,0.8471607749822607,0.8471697195633777
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,39,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.288017836561,0.11997749868188926,2791.546699184204,0.8471697195633682,0.8471875765648994
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,39,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.352175594702,0.23966745035169187,2798.2371279835156,0.8471875765648935,0.8472231624634806
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,40,1,15038.13785844164,15038.13785844164,0.0,0.0,0.0,98.66666666666669,0.1285607692980284,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.16993732071,0.060025100511883374,2788.185558555515,0.8477274767449864,0.8477360813176993
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,40,1,15038.13785844164,15038.13785844164,0.0,0.0,0.0,98.66666666666669,0.1285607692980284,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.20201619978,0.11997818399822947,2791.530772955171,0.8477360813177022,0.847753259524956
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,40,1,15038.13785844164,15038.13785844164,0.0,0.0,0.0,98.66666666666669,0.1285607692980284,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.266173957922,0.23966881770137083,2798.2212017544825,0.8477532595249625,0.8477874927046131
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,41,1,15038.195911409355,15038.195911409355,0.0,0.0,0.0,99.33333333333331,0.1746480513453731,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.227990288426,0.06002486893200538,2788.1963091050916,0.8473449407797731,0.8473537748655254
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,41,1,15038.195911409355,15038.195911409355,0.0,0.0,0.0,99.33333333333331,0.1746480513453731,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.260069167496,0.11997772139399641,2791.5415235047476,0.8473537748655181,0.8473714112736144
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,41,1,15038.195911409355,15038.195911409355,0.0,0.0,0.0,99.33333333333331,0.1746480513453731,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.324226925637,0.23966789470900798,2798.231952304059,0.8473714112736107,0.8474065575678467
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,42,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.25593895749,0.060024757442229154,2788.201484784548,0.8471607749822607,0.8471697195633777
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,42,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.288017836561,0.11997749868188926,2791.546699184204,0.8471697195633682,0.8471875765648994
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,42,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.352175594702,0.23966745035169187,2798.2371279835156,0.8471875765648935,0.8472231624634806
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,43,1,15038.144831525597,15038.144831525597,0.0,0.0,0.0,98.66666666666669,0.0432023826454516,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.176910404667,0.06002507269536551,2788.1868498673584,0.8476815280965897,0.8476901602374779
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,43,1,15038.144831525597,15038.144831525597,0.0,0.0,0.0,98.66666666666669,0.0432023826454516,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.208989283738,0.11997812843192121,2791.5320642670144,0.8476901602374677,0.8477073934819357
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,43,1,15038.144831525597,15038.144831525597,0.0,0.0,0.0,98.66666666666669,0.0432023826454516,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.273147041878,0.23966870683494487,2798.222493066326,0.8477073934819291,0.8477417363411639
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,44,1,15037.986872928816,15037.986872928816,0.0,0.0,0.0,98.66666666666669,0.3102779152426339,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.018951807886,0.060025702818600216,2788.157598275362,0.8487223852079715,0.848730392857853
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,44,1,15037.986872928816,15037.986872928816,0.0,0.0,0.0,98.66666666666669,0.3102779152426339,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.051030686956,0.1199793871668161,2791.5028126750185,0.8487303928578463,0.8487463793656783
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,44,1,15037.986872928816,15037.986872928816,0.0,0.0,0.0,98.66666666666669,0.3102779152426339,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.115188445097,0.23967121827473095,2798.19324147433,0.8487463793656915,0.8487782376956459
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,45,1,15038.07379682724,15038.07379682724,0.0,0.0,0.0,98.66666666666669,0.2116575726102483,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.105875706311,0.060025356063008954,2788.173695293589,0.8481496062667268,0.8481579575711699
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,45,1,15038.07379682724,15038.07379682724,0.0,0.0,0.0,98.66666666666669,0.2116575726102483,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.137954585382,0.11997869448745206,2791.518909693245,0.8481579575711644,0.8481746301525092
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,45,1,15038.07379682724,15038.07379682724,0.0,0.0,0.0,98.66666666666669,0.2116575726102483,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.202112343522,0.23966983623430999,2798.2093384925565,0.8481746301525074,0.8482078557076451
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,46,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.25593895749,0.060024757442229154,2788.201484784548,0.8471607749822607,0.8471697195633777
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,46,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.288017836561,0.11997749868188926,2791.546699184204,0.8471697195633682,0.8471875765648994
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,46,1,15038.22386007842,15038.22386007842,0.0,0.0,0.0,99.33333333333331,0.0,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.352175594702,0.23966745035169187,2798.2371279835156,0.8471875765648935,0.8472231624634806
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,47,1,15038.218577304951,15038.218577304951,0.0,0.0,0.0,98.66666666666669,0.108687716528679,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.250656184022,0.060024778515659995,2788.200506493165,0.8471955854480727,0.8472045091436847
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,47,1,15038.218577304951,15038.218577304951,0.0,0.0,0.0,98.66666666666669,0.108687716528679,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.282735063092,0.11997754077819935,2791.545720892821,0.8472045091436786,0.8472223244492985
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,47,1,15038.218577304951,15038.218577304951,0.0,0.0,0.0,98.66666666666669,0.108687716528679,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.346892821233,0.23966753434265065,2798.236149692133,0.8472223244492961,0.84725782725517
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,48,1,15038.054291144424,15038.054291144424,0.0,0.0,0.0,98.66666666666669,0.5481892993224116,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.086370023495,0.06002543387445547,2788.1700831301046,0.8482781375976275,0.8482864117861418
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,48,1,15038.054291144424,15038.054291144424,0.0,0.0,0.0,98.66666666666669,0.5481892993224116,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.118448902565,0.11997884992368667,2791.5152975297606,0.8482864117861394,0.8483029304129039
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,48,1,15038.054291144424,15038.054291144424,0.0,0.0,0.0,98.66666666666669,0.5481892993224116,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.182606660706,0.2396701463621576,2798.205726329072,0.8483029304129052,0.8483358491633409
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,49,1,15038.120811455114,15038.120811455114,0.0,0.0,0.0,98.66666666666669,0.2253937254255031,116,1,25.0,115,9.032078879070655,0.0,9.032078879070655,15047.152890334184,0.06002516851458708,2788.182401706158,0.847839806668871,0.8478483438461462
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,49,1,15038.120811455114,15038.120811455114,0.0,0.0,0.0,98.66666666666669,0.2253937254255031,116,1,50.0,115,18.06415775814131,0.0,18.06415775814131,15056.184969213255,0.11997831984050893,2791.5276161058146,0.8478483438461433,0.8478653875048229
main_benchmark,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,public,moderate_slope,Full Geometry-Aware Hybrid GA,49,1,15038.120811455114,15038.120811455114,0.0,0.0,0.0,98.66666666666669,0.2253937254255031,116,1,100.0,115,36.12831551628262,0.0,36.12831551628262,15074.249126971396,0.23966908873517634,2798.218044905126,0.8478653875048398,0.8478993525525919
main_benchmark,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Fixed-Spacing,0,1,6700.516576082014,6700.516576082014,0.0,0.0,0.0,99.33333333333331,0.8148148148148147,73,1,25.0,72,5.654866776461628,0.0,5.654866776461628,6706.1714428584755,0.08432332553149381,1242.9307980805438,0.0,0.0
main_benchmark,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Fixed-Spacing,0,1,6700.516576082014,6700.516576082014,0.0,0.0,0.0,99.33333333333331,0.8148148148148147,73,1,50.0,72,11.309733552923255,0.0,11.309733552923255,6711.8263096349365,0.1685045624122893,1245.025193182937,0.0,0.0
main_benchmark,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Fixed-Spacing,0,1,6700.516576082014,6700.516576082014,0.0,0.0,0.0,99.33333333333331,0.8148148148148147,73,1,100.0,72,22.61946710584651,0.0,22.61946710584651,6723.13604318786,0.33644220436035094,1249.2139833877236,0.0,0.0
main_benchmark,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Adaptive Spacing w/o GA,0,1,6656.620000000046,6656.620000000046,0.0,0.0,0.0,100.0,0.0,59,1,25.0,58,4.5553093477052,0.0,4.5553093477052,6661.175309347752,0.06838596998509631,1234.3945590176772,0.6709660481263251,0.6867831319369567
main_benchmark,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,public,complex_relief,Adaptive Spacing w/o GA,0,1,6656.620000000046,6656.620000000046,0.0,0.0,0.0,100.0,0.0,59,1,50.0,58,9.1106186954104,0.0,9.1106186954104,6665.7306186954565,0.13667847107198924,1236.0817106279385,0.6867831319369635,0.7183374765400813
