scene_id,scene_name,method,method_label,scenario,scenario_label,n_mc,current_speed_mps,orientation_deg,line_count,path_length_km,path_cost_vs_hybrid_pct,path_gain_vs_fixed_pct,nominal_coverage_pct,nominal_excess_overlap_pct,coverage_pct_mean,coverage_pct_p05,coverage_pct_p50,coverage_pct_p95,excess_overlap_pct_mean,excess_overlap_pct_p50,excess_overlap_pct_p95,feasible_rate,residual_drift_frac_p95,selected_target_overlap,selected_quantile,selected_used_ga_cleanup,selected_selection_score,selected_base_coverage_pct,selected_base_excess_overlap_pct
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Current-Aware Margin Hybrid,CA-Hybrid,cross_current,Cross,300,0.15,0.0,116,15038.223860078393,0.00048215220644728924,0.8471518196551509,99.33333333333333,0.0,99.03064814814815,98.66666666666667,99.05555555555557,99.33333333333333,0.034937199528788494,0.005384484581236408,0.13849091012932982,1.0,0.0698288876370955,0.15,0.18,1,2.6259643044128853,99.33333333333333,0.0
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Current-Aware Margin Hybrid,CA-Hybrid,adverse_current,Adverse,300,0.3,0.0,116,15038.223860078393,0.00048215220644728924,0.8471518196551509,99.33333333333333,0.0,98.64438888888888,97.52111111111111,98.74166666666666,99.30666666666667,0.5891915396786118,0.4025467167804855,1.9272996549202588,0.9866666666666667,0.16942026705087124,0.15,0.18,1,2.6259643044128853,99.33333333333333,0.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,Fixed,mild_current,Mild,300,0.05,0.0,73,6700.516576082025,0.6594424209579851,0.0,99.33333333333333,0.8148148148148147,99.3142037037037,99.12083333333334,99.33333333333333,99.44472222222223,0.8021281393291421,0.8132633816242316,0.8780556929837042,1.0,0.018270782561016885,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,Fixed,cross_current,Cross,300,0.15,0.0,73,6700.516576082025,0.6594424209579851,0.0,99.33333333333333,0.8148148148148147,99.21179629629631,98.78833333333334,99.28055555555555,99.50555555555556,0.8311606846527604,0.8155542511236386,1.1067477887691428,1.0,0.06954031533012064,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,Fixed,adverse_current,Adverse,300,0.3,0.0,73,6700.516576082025,0.6594424209579851,0.0,99.33333333333333,0.8148148148148147,98.75798148148148,97.40555555555555,98.93055555555554,99.47222222222221,1.3838498923138494,1.1205379909630175,2.9137098463765394,0.9433333333333334,0.16961853305478622,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,Hybrid,mild_current,Mild,300,0.05,90.0,59,6656.620000000051,0.0,0.6551222668214232,100.0,0.0,99.42935185185185,99.0275,99.26666666666667,100.0,0.0,0.0,0.0,1.0,0.018264931706433774,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,Hybrid,cross_current,Cross,300,0.15,90.0,59,6656.620000000051,0.0,0.6551222668214232,100.0,0.0,99.16909259259259,98.55333333333334,99.16666666666667,99.91777777777779,0.045412147490719854,0.011104568893045612,0.1953830003574648,1.0,0.06987665121099945,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,Hybrid,adverse_current,Adverse,300,0.3,90.0,59,6656.620000000051,0.0,0.6551222668214232,100.0,0.0,98.50938888888889,96.54555555555555,98.71666666666667,99.55555555555556,0.6218913691260878,0.3747699269499447,2.058500359066589,0.9233333333333333,0.1697092527773675,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Current/Uncertainty-Margin Hybrid,UA-Hybrid,mild_current,Mild,300,0.05,75.0,72,6318.997663461488,-5.071978519707607,5.693873125878026,100.0,0.0,99.99631481481481,99.9888888888889,99.99444444444444,100.0,0.0047895731272072474,0.0,0.02787706383215722,1.0,0.01823649763814137,,,,,,
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Current/Uncertainty-Margin Hybrid,UA-Hybrid,cross_current,Cross,300,0.15,75.0,72,6318.997663461488,-5.071978519707607,5.693873125878026,100.0,0.0,99.9809074074074,99.92138888888888,99.9888888888889,100.0,0.010922582944006812,0.0010882635750256613,0.034956890781946005,1.0,0.06981000674857323,,,,,,
