beam_angle_deg,scene_id,scene_name,method,seed,orientation_deg,line_count,path_length_km,path_gain_vs_fixed_pct,coverage_pct,excess_overlap_pct,planning_time_s,feasible,target_overlap
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,12,0.0,116,15038.186954711995,0.8473951510637158,99.33333333333333,0.15391068844486547,0.9185540119942743,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,13,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9188320929970359,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,14,0.0,116,15038.032532372623,0.8484133174983879,98.66666666666667,0.22994991474349066,0.9098970079940045,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,15,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.9214203509909566,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,16,0.0,116,15038.223860078419,0.8471518196551613,99.33333333333333,0.0,0.8677469910035143,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,17,0.0,116,15038.195937012899,0.8473359272666691,99.33333333333333,0.07733462461178231,0.9123719750059536,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,18,0.0,116,15038.038175310932,0.8483761114153632,98.66666666666667,0.28774862639890336,0.9682049539987929,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,19,0.0,116,15038.152762763526,0.8476205918542694,98.66666666666667,0.07262029135951134,0.9280635230097687,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Fixed-Spacing,0,0.0,73,6700.516576082014,0.0,99.33333333333333,0.8148148148148147,0.05144999899493996,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,0,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,1.084956114005763,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,0,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.54079370200634,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,1,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5403618450072827,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,2,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5405362909950782,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,3,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5397771919961087,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,4,90.0,59,6656.547473748714,0.6562046647306382,99.16666666666667,0.007684744332857689,0.5407229140109848,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,5,90.0,59,6656.486502297001,0.6571146162399114,100.0,0.12672119973036985,0.539424375994713,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,6,90.0,59,6656.5778427912,0.655751430384579,100.0,0.1285949962071297,0.5375374379946152,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,7,90.0,59,6656.6130217998125,0.6552264110340111,99.16666666666667,0.010865618508658546,0.5721630100015318,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,8,90.0,59,6656.570548383389,0.6558602937494886,99.16666666666667,0.11610392836292133,0.5352975200075889,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,9,90.0,59,6656.531270035214,0.6564464925556371,99.16666666666667,0.19888171260447932,0.5342123240116052,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,10,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5338266040052986,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,11,90.0,59,6656.60501858916,0.6553458527302096,99.16666666666667,0.020773690686440117,0.5347260260023177,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,12,90.0,59,6656.612269000872,0.655237645972863,99.16666666666667,0.1539267079611943,0.5551492970116669,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,13,90.0,59,6656.600344672867,0.6554156072967354,100.0,0.18360107655312105,0.5604720179981086,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,14,90.0,59,6656.620000000046,0.6551222668213291,100.0,0.0,0.5609652629937045,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,15,90.0,59,6656.512620779904,0.6567248181906612,99.16666666666667,0.08986579629008863,0.5459064030001173,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,16,90.0,59,6656.457284226263,0.6575506732275433,99.16666666666667,0.1706374865906995,0.5334946069924626,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,17,90.0,59,6656.584803088311,0.6556475533620886,100.0,0.023072209947898787,0.5331348200124921,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,18,90.0,59,6656.4812904635055,0.6571923988024351,99.16666666666667,0.4644609658001306,0.5344487690017559,1,0.15
120.0,gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Full Geometry-Aware Hybrid GA,19,90.0,59,6656.588120938868,0.6555980370222713,100.0,0.002071706937115577,0.5344376860011835,1,0.15
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Fixed-Spacing,0,0.0,124,16063.570264221758,0.0,100.0,0.5985185185185184,0.10218591900775209,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Adaptive Spacing w/o GA,0,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,1.390707378013758,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,0,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.717996994004352,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,1,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7169536629953654,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,2,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7576564060000237,1,0.2
120.0,gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,Full Geometry-Aware Hybrid GA,3,90.0,89,15978.687999999942,0.5284146850645899,100.0,0.0,0.7560591549990932,1,0.2
