scene_id,scene_label,terrain_class,method,method_label,method_family,radius_m,line_count,line_change_count,geometric_length_km,turn_arc_km,effective_length_km,turn_arc_share_pct,mission_time_h,path_gain_vs_fixed_pct,coverage_pct,excess_overlap_pct,feasible_C97_O3,effective_length_gain_vs_fixed_pct,mission_time_gain_vs_fixed_pct
gebco_puerto_rico_trench_complex,GEBCO Puerto Rico,complex_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,25.0,137,136,30709.76,10.681415022205298,30720.441415022204,0.034769731586545886,5690.948672230446,0.49270084458943014,99.40555555555555,0.0,1,0.49480865372110544,0.4969149084008928
gebco_puerto_rico_trench_complex,GEBCO Puerto Rico,complex_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,50.0,137,136,30709.76,21.362830044410597,30731.12283004441,0.0695152928923415,5694.9047518683,0.49270084458943014,99.40555555555555,0.0,1,0.496914908400914,0.5011227612780587
gebco_puerto_rico_trench_complex,GEBCO Puerto Rico,complex_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,100.0,137,136,30709.76,42.72566008882119,30752.48566008882,0.1389340054038994,5702.8169111440075,0.49270084458943014,99.40555555555555,0.0,1,0.5011227612780581,0.5095198890727278
gebco_puerto_rico_trench_complex,GEBCO Puerto Rico,complex_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,200.0,137,136,30709.76,85.45132017764239,30795.21132017764,0.2774824932656103,5718.641229695423,0.49270084458943014,99.40555555555555,0.0,1,0.5095198890727429,0.5262402144741316
gebco_puerto_rico_trench_complex,GEBCO Puerto Rico,complex_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,25.0,137,136,30709.741952307213,10.681415022205298,30720.42336732942,0.03476975201313397,5690.945330065117,0.49275932362557556,98.59444444444443,0.09476696843461241,1,0.49486711118594784,0.49697334431032536
gebco_puerto_rico_trench_complex,GEBCO Puerto Rico,complex_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,50.0,137,136,30709.741952307213,21.362830044410597,30731.104782351624,0.06951533371712339,5694.901409702969,0.49275932362557556,98.59444444444443,0.09476696843461241,1,0.4969733443103618,0.5011811541243723
gebco_puerto_rico_trench_complex,GEBCO Puerto Rico,complex_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,100.0,137,136,30709.741952307213,42.72566008882119,30752.467612396034,0.13893408694006357,5702.813568978677,0.49275932362557556,98.59444444444443,0.09476696843461241,1,0.501181154124371,0.5095781959828982
gebco_puerto_rico_trench_complex,GEBCO Puerto Rico,complex_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,200.0,137,136,30709.741952307213,85.45132017764239,30795.193272484856,0.2774826558857552,5718.637887530093,0.49275932362557556,98.59444444444443,0.09476696843461241,1,0.5095781959829129,0.5262983502686011
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Fixed-Spacing,Fixed,paper_reference,25.0,146,145,26518.293369635212,11.388273369262999,26529.681643004475,0.042926536105893816,4915.012947476618,0.0,100.0,0.6814814814814812,1,0.0,0.0
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Fixed-Spacing,Fixed,paper_reference,50.0,146,145,26518.293369635212,22.776546738525997,26541.069916373737,0.08581623427499686,4919.230826502272,0.0,100.0,0.6814814814814812,1,0.0,0.0
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Fixed-Spacing,Fixed,paper_reference,100.0,146,145,26518.293369635212,45.553093477051995,26563.846463112262,0.17148530631777686,4927.666584553577,0.0,100.0,0.6814814814814812,1,0.0,0.0
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Fixed-Spacing,Fixed,paper_reference,200.0,146,145,26518.293369635212,91.10618695410399,26609.399556589316,0.34238347528418117,4944.538100656189,0.0,100.0,0.6814814814814812,1,0.0,0.0
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Min-Span Boustrophedon,Min-span,external_heuristic,25.0,118,117,26449.839543628,9.189158511750145,26459.028702139753,0.034729765083957954,4901.521826046574,0.2581381277182581,99.17222222222222,0.5559781222222221,1,0.26631658010623843,0.27448801405438755
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Min-Span Boustrophedon,Min-span,external_heuristic,50.0,118,117,26449.839543628,18.37831702350029,26468.2178606515,0.06943541541125851,4904.925218087962,0.2581381277182581,99.17222222222222,0.5559781222222221,1,0.27448801405437107,0.29080986273786447
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Min-Span Boustrophedon,Min-span,external_heuristic,100.0,118,117,26449.839543628,36.75663404700058,26486.596177675,0.13877447219126623,4911.732002170741,0.2581381277182581,99.17222222222222,0.5559781222222221,1,0.290809862737818,0.32336973513559647
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Min-Span Boustrophedon,Min-span,external_heuristic,200.0,118,117,26449.839543628,73.51326809400116,26523.352811722,0.2771643110727387,4925.345570336297,0.2581381277182581,99.17222222222222,0.5559781222222221,1,0.32336973513559586,0.3881561822194321
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Contour-Parallel Fixed-Width,Contour,external_heuristic,25.0,186,185,26493.520769238832,14.529866022852792,26508.050635261687,0.05481303104018065,4911.588981719359,0.09341702367900394,100.0,0.0,1,0.08153511992290238,0.06966341276917201
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Contour-Parallel Fixed-Width,Contour,external_heuristic,50.0,186,185,26493.520769238832,29.059732045705584,26522.580501284538,0.10956600563168492,4916.970413579675,0.09341702367900394,100.0,0.0,1,0.06966341276917817,0.04595053581180799
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Contour-Parallel Fixed-Width,Contour,external_heuristic,100.0,186,185,26493.520769238832,58.11946409141117,26551.640233330243,0.21889217984527323,4927.733277300306,0.09341702367900394,100.0,0.0,1,0.04595053581178266,-0.001353434644669119
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Contour-Parallel Fixed-Width,Contour,external_heuristic,200.0,186,185,26493.520769238832,116.23892818282233,26609.759697421654,0.43682817697179455,4949.25900474157,0.09341702367900394,100.0,0.0,1,-0.0013534346446698025,-0.09547715053007509
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,25.0,130,129,26412.743977776994,10.131636307827083,26422.87561408482,0.038344185000160895,4895.001342665305,0.39802482907545345,99.99444444444444,0.02459834768518491,1,0.4025906920289712,0.4071526367308393
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,50.0,130,129,26412.743977776994,20.263272615654166,26433.00725039265,0.07665897574084449,4898.753800557093,0.39802482907545345,99.99444444444444,0.02459834768518491,1,0.40715263673082625,0.4162647915373119
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,100.0,130,129,26412.743977776994,40.52654523130833,26453.2705230083,0.1532005095402457,4906.258716340668,0.39802482907545345,99.99444444444444,0.02459834768518491,1,0.41626479153729484,0.4344423033817893
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,200.0,130,129,26412.743977776994,81.05309046261667,26493.79706823961,0.30593232919331886,4921.268547907819,0.39802482907545345,99.99444444444444,0.02459834768518491,1,0.4344423033817688,0.470611253764676
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,25.0,145,144,26337.653826007576,11.309733552923255,26348.9635595605,0.042922878265622,4881.532091317301,0.6811884200454528,99.33333333333333,0.0,1,0.681192054528962,0.6811956858934908
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,50.0,145,144,26337.653826007576,22.61946710584651,26360.273293113423,0.08580892487088064,4885.7208815220865,0.6811884200454528,99.33333333333333,0.0,1,0.6811956858934942,0.681202939281712
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,100.0,145,144,26337.653826007576,45.23893421169302,26382.892760219267,0.17147071256683924,4894.09846193166,0.6811884200454528,99.33333333333333,0.0,1,0.6812029392816876,0.6812174088064589
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,200.0,145,144,26337.653826007576,90.47786842338604,26428.131694430962,0.34235438762571285,4910.853622750806,0.6811884200454528,99.33333333333333,0.0,1,0.6812174088064568,0.6812461997393308
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,25.0,145,144,26337.653826007576,11.309733552923255,26348.9635595605,0.042922878265622,4881.532091317301,0.6811884200454528,99.33333333333333,0.0,1,0.681192054528962,0.6811956858934908
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,50.0,145,144,26337.653826007576,22.61946710584651,26360.273293113423,0.08580892487088064,4885.7208815220865,0.6811884200454528,99.33333333333333,0.0,1,0.6811956858934942,0.681202939281712
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,100.0,145,144,26337.653826007576,45.23893421169302,26382.892760219267,0.17147071256683924,4894.09846193166,0.6811884200454528,99.33333333333333,0.0,1,0.6812029392816876,0.6812174088064589
gebco_mid_atlantic_ridge_moderate,GEBCO Mid-Atlantic,ridge_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,200.0,145,144,26337.653826007576,90.47786842338604,26428.131694430962,0.34235438762571285,4910.853622750806,0.6811884200454528,99.33333333333333,0.0,1,0.6812174088064568,0.6812461997393308
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Fixed-Spacing,Fixed,paper_reference,25.0,146,145,30142.25528360704,11.388273369262999,30153.6435569763,0.03776748686355094,5586.117005619549,0.0,98.81111111111112,0.6478185966085465,1,0.0,0.0
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Fixed-Spacing,Fixed,paper_reference,50.0,146,145,30142.25528360704,22.776546738525997,30165.031830345564,0.07550645683593524,5590.334884645202,0.0,98.81111111111112,0.6478185966085465,1,0.0,0.0
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Fixed-Spacing,Fixed,paper_reference,100.0,146,145,30142.25528360704,45.553093477051995,30187.80837708409,0.1508989752022935,5598.770642696507,0.0,98.81111111111112,0.6478185966085465,1,0.0,0.0
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Fixed-Spacing,Fixed,paper_reference,200.0,146,145,30142.25528360704,91.10618695410399,30233.361470561144,0.3013432265638606,5615.64215879912,0.0,98.81111111111112,0.6478185966085465,1,0.0,0.0
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Min-Span Boustrophedon,Min-span,external_heuristic,25.0,134,133,30036.901200573,10.445795573186063,30047.346996146185,0.0347644521645316,5566.257924392476,0.34952289416557386,97.86666666666667,0.22567574799680976,1,0.35251647327217905,0.3555077920332713
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Min-Span Boustrophedon,Min-span,external_heuristic,50.0,134,133,30036.901200573,20.891591146372125,30057.792791719374,0.0695047413864918,5570.126737567731,0.34952289416557386,97.86666666666667,0.22567574799680976,1,0.3555077920332562,0.36148365875139477
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Min-Span Boustrophedon,Min-span,external_heuristic,100.0,134,133,30036.901200573,41.78318229274425,30078.684382865744,0.1389129316990538,5577.864363918238,0.34952289416557386,97.86666666666667,0.22567574799680976,1,0.3614836587514014,0.37340838038329893
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Min-Span Boustrophedon,Min-span,external_heuristic,200.0,134,133,30036.901200573,83.5663645854885,30120.467565158488,0.2774404627176271,5593.339616619254,0.34952289416557386,97.86666666666667,0.22567574799680976,1,0.3734083803833163,0.3971503445054798
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Contour-Parallel Fixed-Width,Contour,external_heuristic,25.0,167,166,30079.89082122488,13.037609512397642,30092.928430737276,0.04332449579443678,5575.178896342532,0.2069004518586147,98.65,0.028679303922839506,1,0.20135253679808887,0.1958088107716463
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Contour-Parallel Fixed-Width,Contour,external_heuristic,50.0,167,166,30079.89082122488,26.075219024795285,30105.966040249674,0.08661146760723257,5580.007640606384,0.2069004518586147,98.65,0.028679303922839506,1,0.19580881077165355,0.1847339068574179
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Contour-Parallel Fixed-Width,Contour,external_heuristic,100.0,167,166,30079.89082122488,52.15043804959057,30132.04125927447,0.1730730341195818,5589.665129134086,0.2069004518586147,98.65,0.028679303922839506,1,0.18473390685742574,0.16263415923813582
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Contour-Parallel Fixed-Width,Contour,external_heuristic,200.0,167,166,30079.89082122488,104.30087609918114,30184.19169732406,0.34554801780041633,5608.98010618949,0.2069004518586147,98.65,0.028679303922839506,1,0.1626341592381731,0.11863385203759114
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,25.0,134,133,30036.901200573,10.445795573186063,30047.346996146185,0.0347644521645316,5566.257924392476,0.34952289416557386,97.86666666666667,0.22567574799680976,1,0.35251647327217905,0.3555077920332713
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,50.0,134,133,30036.901200573,20.891591146372125,30057.792791719374,0.0695047413864918,5570.126737567731,0.34952289416557386,97.86666666666667,0.22567574799680976,1,0.3555077920332562,0.36148365875139477
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,100.0,134,133,30036.901200573,41.78318229274425,30078.684382865744,0.1389129316990538,5577.864363918238,0.34952289416557386,97.86666666666667,0.22567574799680976,1,0.3614836587514014,0.37340838038329893
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,200.0,134,133,30036.901200573,83.5663645854885,30120.467565158488,0.2774404627176271,5593.339616619254,0.34952289416557386,97.86666666666667,0.22567574799680976,1,0.3734083803833163,0.3971503445054798
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,25.0,145,144,29936.79408303439,11.309733552923255,29948.103816587314,0.03776443951906948,5548.039546322266,0.6816384462259838,98.19444444444444,0.0,1,0.6816414739419908,0.6816444993718829
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,50.0,145,144,29936.79408303439,22.61946710584651,29959.413550140238,0.07550036674780182,5552.228336527051,0.6816384462259838,98.19444444444444,0.0,1,0.6816444993718768,0.6816505433836612
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,100.0,145,144,29936.79408303439,45.23893421169302,29982.03301724608,0.150886813398114,5560.605916936624,0.6816384462259838,98.19444444444444,0.0,1,0.6816505433836467,0.681662604087339
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Adaptive Spacing w/o GA,Adaptive,paper_reference,200.0,145,144,29936.79408303439,90.47786842338604,30027.271951457777,0.3013189761948837,5577.361077755771,0.6816384462259838,98.19444444444444,0.0,1,0.6816626040873444,0.6816866167899768
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,25.0,145,144,29936.79408303439,11.309733552923255,29948.103816587314,0.03776443951906948,5548.039546322266,0.6816384462259838,98.19444444444444,0.0,1,0.6816414739419908,0.6816444993718829
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,50.0,145,144,29936.79408303439,22.61946710584651,29959.413550140238,0.07550036674780182,5552.228336527051,0.6816384462259838,98.19444444444444,0.0,1,0.6816444993718768,0.6816505433836612
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,100.0,145,144,29936.79408303439,45.23893421169302,29982.03301724608,0.150886813398114,5560.605916936624,0.6816384462259838,98.19444444444444,0.0,1,0.6816505433836467,0.681662604087339
gebco_hawaii_ridge_moderate,GEBCO Hawaii,ridge_relief,Hybrid GA Seed-0,Hybrid s0,paper_reference,200.0,145,144,29936.79408303439,90.47786842338604,30027.271951457777,0.3013189761948837,5577.361077755771,0.6816384462259838,98.19444444444444,0.0,1,0.6816626040873444,0.6816866167899768
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Fixed-Spacing,Fixed,paper_reference,25.0,6,5,51.93,0.39269908169872414,52.32269908169872,0.7505329208754089,9.762110770999527,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Fixed-Spacing,Fixed,paper_reference,50.0,6,5,51.93,0.7853981633974483,52.715398163397445,1.4898837735475625,9.907554875332389,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Fixed-Spacing,Fixed,paper_reference,100.0,6,5,51.93,1.5707963267948966,53.5007963267949,2.9360241989672815,10.198443083998109,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Fixed-Spacing,Fixed,paper_reference,200.0,6,5,51.93,3.141592653589793,55.07159265358979,5.704561103491187,10.780219501329553,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Min-Span Boustrophedon,Min-span,external_heuristic,25.0,5,4,51.96,0.3141592653589793,52.27415926535898,0.6009838699924653,9.73857750568851,-0.05777007510109982,99.25,8.555555555555554,0,0.0927700925060242,0.24106738658330917
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Min-Span Boustrophedon,Min-span,external_heuristic,50.0,5,4,51.96,0.6283185307179586,52.588318530717956,1.1947872612640094,9.854932789154798,-0.05777007510109982,99.25,8.555555555555554,0,0.24106738658331187,0.5311309080771088
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Min-Span Boustrophedon,Min-span,external_heuristic,100.0,5,4,51.96,1.2566370614359172,53.21663706143592,2.361361278776773,10.087643356087376,-0.05777007510109982,99.25,8.555555555555554,0,0.5311309080770896,1.0864376748308107
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Min-Span Boustrophedon,Min-span,external_heuristic,200.0,5,4,51.96,2.5132741228718345,54.473274122871835,4.613774669029082,10.553064489952531,-0.05777007510109982,99.25,8.555555555555554,0,1.0864376748308062,2.1071464393559536
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Contour-Parallel Fixed-Width,Contour,external_heuristic,25.0,8,7,56.88687382143803,0.5497787143782138,57.43665253581624,0.957191427608675,10.73822800929527,-9.54529909770466,99.99444444444444,4.716582184830246,0,-9.773871653930529,-9.999038744730402
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Contour-Parallel Fixed-Width,Contour,external_heuristic,50.0,8,7,56.88687382143803,1.0995574287564276,57.98643125019446,1.896232282363023,10.941849755361275,-9.54529909770466,99.99444444444444,4.716582184830246,0,-9.999038744730406,-10.439456485919152
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Contour-Parallel Fixed-Width,Contour,external_heuristic,100.0,8,7,56.88687382143803,2.199114857512855,59.08598867895088,3.72188890578094,11.349093247493284,-9.54529909770466,99.99444444444444,4.716582184830246,0,-10.439456485919152,-11.28260611956158
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Contour-Parallel Fixed-Width,Contour,external_heuristic,200.0,8,7,56.88687382143803,4.39822971502571,61.28510353646374,7.176670122469203,12.163580231757305,-9.54529909770466,99.99444444444444,4.716582184830246,0,-11.282606119561581,-12.832398544919593
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,25.0,6,5,51.93,0.39269908169872414,52.32269908169872,0.7505329208754089,9.762110770999527,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,50.0,6,5,51.93,0.7853981633974483,52.715398163397445,1.4898837735475625,9.907554875332389,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,100.0,6,5,51.93,1.5707963267948966,53.5007963267949,2.9360241989672815,10.198443083998109,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Geometry-Shortest Fixed-Width,Geom-short,external_heuristic,200.0,6,5,51.93,3.141592653589793,55.07159265358979,5.704561103491187,10.780219501329553,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Adaptive Spacing w/o GA,Adaptive,paper_reference,25.0,6,5,52.11,0.39269908169872414,52.50269908169872,0.7479597974337482,9.79544410433286,-0.34662045060658525,100.0,0.0,1,-0.34401895001429617,-0.3414562087571996
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Adaptive Spacing w/o GA,Adaptive,paper_reference,50.0,6,5,52.11,0.7853981633974483,52.895398163397445,1.4848137846912515,9.940888208665722,-0.34662045060658525,100.0,0.0,1,-0.3414562087572003,-0.3364435902982058
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Adaptive Spacing w/o GA,Adaptive,paper_reference,100.0,6,5,52.11,1.5707963267948966,53.6807963267949,2.926179256418426,10.231776417331442,-0.34662045060658525,100.0,0.0,1,-0.3364435902982064,-0.3268472752045355
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Adaptive Spacing w/o GA,Adaptive,paper_reference,200.0,6,5,52.11,3.141592653589793,55.251592653589796,5.685976643762283,10.813552834662886,-0.34662045060658525,100.0,0.0,1,-0.32684727520454904,-0.30920829885905504
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Hybrid GA Seed-0,Hybrid s0,paper_reference,25.0,6,5,52.00652797081012,0.39269908169872414,52.39922705250884,0.7494367833044628,9.776282617445846,-0.14736755403450602,99.33333333333333,0.0,1,-0.1462615120267882,-0.145171948759474
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Hybrid GA Seed-0,Hybrid s0,paper_reference,50.0,6,5,52.00652797081012,0.7853981633974483,52.791926134207564,1.4877240156019504,9.921726721778708,-0.14736755403450602,99.33333333333333,0.0,1,-0.14517194875947198,-0.14304080698662872
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Hybrid GA Seed-0,Hybrid s0,paper_reference,100.0,6,5,52.00652797081012,1.5707963267948966,53.57732429760502,2.931830484982083,10.212614930444428,-0.14736755403450602,99.33333333333333,0.0,1,-0.14304080698662672,-0.13896088186788916
usgs_southern_cascadia_30m_low,USGS Low,usgs_cascadia_low,Hybrid GA Seed-0,Hybrid s0,paper_reference,200.0,6,5,52.00652797081012,3.141592653589793,55.14812062439991,5.69664499536874,10.794391347775871,-0.14736755403450602,99.33333333333333,0.0,1,-0.13896088186788724,-0.13146157594073735
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Fixed-Spacing,Fixed,paper_reference,25.0,6,5,51.93,0.39269908169872414,52.32269908169872,0.7505329208754089,9.762110770999527,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Fixed-Spacing,Fixed,paper_reference,50.0,6,5,51.93,0.7853981633974483,52.715398163397445,1.4898837735475625,9.907554875332389,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Fixed-Spacing,Fixed,paper_reference,100.0,6,5,51.93,1.5707963267948966,53.5007963267949,2.9360241989672815,10.198443083998109,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Fixed-Spacing,Fixed,paper_reference,200.0,6,5,51.93,3.141592653589793,55.07159265358979,5.704561103491187,10.780219501329553,0.0,100.0,1.6333333333333329,1,0.0,0.0
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Min-Span Boustrophedon,Min-span,external_heuristic,25.0,5,4,51.96,0.3141592653589793,52.27415926535898,0.6009838699924653,9.73857750568851,-0.05777007510109982,99.25,8.555555555555554,0,0.0927700925060242,0.24106738658330917
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Min-Span Boustrophedon,Min-span,external_heuristic,50.0,5,4,51.96,0.6283185307179586,52.588318530717956,1.1947872612640094,9.854932789154798,-0.05777007510109982,99.25,8.555555555555554,0,0.24106738658331187,0.5311309080771088
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Min-Span Boustrophedon,Min-span,external_heuristic,100.0,5,4,51.96,1.2566370614359172,53.21663706143592,2.361361278776773,10.087643356087376,-0.05777007510109982,99.25,8.555555555555554,0,0.5311309080770896,1.0864376748308107
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Min-Span Boustrophedon,Min-span,external_heuristic,200.0,5,4,51.96,2.5132741228718345,54.473274122871835,4.613774669029082,10.553064489952531,-0.05777007510109982,99.25,8.555555555555554,0,1.0864376748308062,2.1071464393559536
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Contour-Parallel Fixed-Width,Contour,external_heuristic,25.0,8,7,56.321110268334294,0.5497787143782138,56.87088898271251,0.9667137690520968,10.633456980942727,-8.45582566596244,99.99444444444444,3.1909985962037037,0,-8.692575078957725,-8.925797200864828
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Contour-Parallel Fixed-Width,Contour,external_heuristic,50.0,8,7,56.321110268334294,1.0995574287564276,57.42066769709072,1.9149157835587791,10.837078727008732,-8.45582566596244,99.99444444444444,3.1909985962037037,0,-8.925797200864825,-9.381970257774208
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Contour-Parallel Fixed-Width,Contour,external_heuristic,100.0,8,7,56.321110268334294,2.199114857512855,58.52022512584715,3.7578714927765247,11.244322219140741,-8.45582566596244,99.99444444444444,3.1909985962037037,0,-9.381970257774201,-10.255282365439403
usgs_southern_cascadia_30m_medium,USGS Medium,usgs_cascadia_medium,Contour-Parallel Fixed-Width,Contour,external_heuristic,200.0,8,7,56.321110268334294,4.39822971502571,60.71933998336,7.243540058622236,12.058809203404763,-8.45582566596244,99.99444444444444,3.1909985962037037,0,-10.255282365439397,-11.860516401521497
