scene_id,scene_name,scenario,scenario_label,method,method_label,seed,orientation_deg,line_count,prior_rmse_m,prior_mae_m,prior_abs_p95_m,planned_path_length_km,replay_path_length_km,path_gain_vs_truth_fixed_pct,planned_coverage_pct,replay_coverage_pct,coverage_loss_pp,truth_nominal_method_coverage_pct,planned_excess_overlap_pct,replay_excess_overlap_pct,overlap_increase_pp,truth_nominal_method_excess_overlap_pct,planned_feasible,replay_feasible,truth_nominal_method_feasible,planning_time_s
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Fixed-Spacing,Fixed,1,0.0,117,35.0,27.782307057351773,68.23572005912024,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05764820799231529
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Adaptive Spacing w/o GA,Adaptive,1,0.0,116,35.0,27.782307057351773,68.23572005912024,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7790470829932019
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Full Geometry-Aware Hybrid GA,Hybrid,1,0.0,116,35.0,27.782307057351773,68.23572005912024,15038.132129077272,15038.132129077272,0.8477566377581529,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.09615307101296579,0.09615307101296579,0.0,0.017754944001838673,1,1,1,0.7585740829817951
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Fixed-Spacing,Fixed,2,0.0,117,35.00000000000001,28.508459025908397,67.54310663974547,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.060005791019648314
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Adaptive Spacing w/o GA,Adaptive,2,0.0,116,35.00000000000001,28.508459025908397,67.54310663974547,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7581777500454336
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Full Geometry-Aware Hybrid GA,Hybrid,2,0.0,116,35.00000000000001,28.508459025908397,67.54310663974547,15038.186461415387,15038.186461415387,0.8473984035595832,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.12063838321477975,0.12063838321477975,0.0,0.017754944001838673,1,1,1,0.7684254590421915
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Fixed-Spacing,Fixed,3,0.0,117,35.0,27.98201054676321,67.59935112563517,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.06187437498010695
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Adaptive Spacing w/o GA,Adaptive,3,0.0,116,35.0,27.98201054676321,67.59935112563517,15038.223860078393,15038.223860078393,0.8471518196551509,99.33333333333333,99.33333333333333,0.0,99.33333333333333,0.0,0.0,0.0,0.0,1,1,1,0.7856692090863362
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Full Geometry-Aware Hybrid GA,Hybrid,3,0.0,116,35.0,27.98201054676321,67.59935112563517,15038.167326861087,15038.167326861087,0.8475245651046723,98.66666666666667,98.66666666666667,0.0,99.33333333333333,0.0358239719493603,0.0358239719493603,0.0,0.017754944001838673,1,1,1,0.7774932499742135
gebco_cascadia_margin_moderate,GEBCO Cascadia Margin,correlated_bias,Correlated bias,Fixed-Spacing,Fixed,4,0.0,117,35.0,28.032010773618623,68.78299192706436,15166.70891059631,15166.70891059631,0.0,100.0,100.0,0.0,100.0,0.7985185185185184,0.7985185185185184,0.0,0.7985185185185184,1,1,1,0.05771912506315857
