scene_id,scene_label,seed,candidate_idx,orientation_deg,line_count,stride_score,full_score,stride_ga_fitness,full_ga_fitness,stride_coverage_pct,full_coverage_pct,stride_excess_overlap_pct,full_excess_overlap_pct,full_feasible_97_3,is_base_layout
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,4,0.0,116,15041.280341682681,15041.575628876904,15041.280341682681,15041.575628876904,98.0,98.66666666666667,1.05130184080406,1.1497309055456768,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,5,0.0,116,15123.179125542316,15042.753718198592,15123.179125542316,15042.753718198592,96.0,97.33333333333334,1.708232439107086,1.5664299911994861,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,6,0.0,116,15043.577991636992,15043.24312316043,15043.577991636992,15043.24312316043,98.0,97.33333333333334,1.6837993713487813,1.572176545828009,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,7,0.0,116,15043.399343890635,15044.597608269907,15043.399343890635,15044.597608269907,98.0,97.33333333333334,1.7822973176079027,2.1817187773656546,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,8,0.0,116,15048.016174325223,15046.920921446064,15048.016174325223,15046.920921446064,98.0,97.33333333333334,3.2600445141177783,2.8949602210648746,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,9,0.0,116,15049.22668363604,15049.610149873668,15049.22668363604,15049.610149873668,98.0,98.66666666666667,3.869823725394487,3.9976458046038066,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,10,0.0,116,15046.223755191717,15049.89977342673,15046.223755191717,15049.89977342673,100.0,98.0,2.6573544144425543,3.882693826113823,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,7,11,0.0,116,15046.745493585571,15075.731721234359,15046.745493585571,15075.731721234359,98.0,96.66666666666667,2.8836960514769046,3.656883045517717,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,0,0.0,116,15038.223860078393,15038.223860078393,15038.223860078393,15038.223860078393,100.0,99.33333333333333,0.0,0.0,1,1
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,1,0.0,116,15038.253465383254,15038.24846260017,15038.253465383254,15038.24846260017,100.0,99.33333333333333,0.005215012429366062,0.0035474180683161185,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,2,0.0,116,15039.477492474996,15039.34731057007,15039.477492474996,15039.34731057007,100.0,99.33333333333333,0.4360845261476218,0.3926905578390761,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,3,0.0,116,15039.64498198802,15040.331115778808,15039.64498198802,15040.331115778808,100.0,99.33333333333333,0.3987180997848243,0.6274293633807263,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,4,0.0,116,15041.814327338472,15041.052411754847,15041.814327338472,15041.052411754847,98.0,98.66666666666667,1.229801963112431,0.975830101903756,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,5,0.0,116,15040.645090499514,15041.610620976664,15040.645090499514,15041.610620976664,98.0,98.66666666666667,0.878164929893036,1.2000084222761052,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,6,0.0,116,15046.05227135251,15045.763499372559,15046.05227135251,15045.763499372559,98.0,98.0,2.59866630411092,2.50240897746022,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,7,0.0,116,15125.864756438794,15047.999706769806,15125.864756438794,15047.999706769806,96.0,97.33333333333334,2.5728437710507617,3.284493881387915,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,8,0.0,116,15049.262165932672,15046.980350306847,15049.262165932672,15046.980350306847,98.0,98.66666666666667,3.7158281962372786,2.955222987628423,1,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,9,0.0,116,15048.168821832644,15047.857464681303,15048.168821832644,15047.857464681303,98.0,98.0,3.424452340525306,3.3206666234112725,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,10,0.0,116,15054.134577166005,15051.691248144352,15054.134577166005,15051.691248144352,100.0,98.66666666666667,5.136226827076946,4.321783819859226,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,8,11,0.0,116,15047.02062315947,15053.209372116076,15047.02062315947,15053.209372116076,98.0,98.66666666666667,2.8252536830200445,4.8881700018889775,0,0
gebco_cascadia_margin_moderate,GEBCO Cascadia,9,0,0.0,116,15038.223860078393,15038.223860078393,15038.223860078393,15038.223860078393,100.0,99.33333333333333,0.0,0.0,1,1
