scene_id,scene_name,method,scenario,trial,coverage_pct,excess_overlap_pct,feasible,orientation_deg_nominal,heading_error_deg,swath_global_scale,line_count,spacing_ref_m
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,221,98.62777777777778,3.6171270262334243,0,90.0,-0.349225085642918,1.0364013371002185,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,222,94.65,0.5148110231842081,0,90.0,0.7855003650222209,0.9074041187933355,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,223,98.09444444444443,3.6173546023377607,0,90.0,-0.9235447340200009,1.0298308131966392,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,224,98.65,2.0758017787903795,1,90.0,0.19893007053511846,0.9972049652193158,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,225,96.96666666666667,1.6286503188287436,0,90.0,1.374551289280486,0.9745895642646399,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,226,97.42777777777778,1.609510142845577,1,90.0,-0.20978948658287164,0.9472254993187263,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,227,99.82777777777778,4.499230577461921,0,90.0,-0.04114124806165969,1.0718908984654654,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,228,96.76666666666667,1.1436018716935252,0,90.0,-0.14193062743680546,0.928847680612986,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,229,97.88333333333334,1.9304332163720324,1,90.0,0.451628249755667,0.9745146614761536,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,230,99.17222222222222,2.5855771642137504,1,90.0,0.07166960719204224,1.0240665642157094,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,231,97.89444444444445,5.315603316441582,0,90.0,1.0299588997485087,1.0760207016519152,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,232,97.96666666666667,4.138246314122873,0,90.0,-0.958856055289105,1.0544750676944747,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,233,97.51666666666667,4.738354351652538,0,90.0,1.4325670503712502,1.0806309486890928,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,234,97.88888888888889,3.4450760191860414,0,90.0,0.4806095859330864,1.0116628765322409,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,235,96.86111111111111,0.9400130004466668,0,90.0,0.8975121011261428,0.9413338961751534,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,236,98.51666666666667,2.346302670343302,1,90.0,0.36192978417375593,0.989087495861092,59,1530.0
gebco_monterey_canyon_complex,GEBCO Monterey Canyon,Adaptive Spacing w/o GA,strong_noise,237,99.43333333333332,3.5936132608947826,0,90.0,-0.16226287436194053,1.0363724108754526,59,1530.0
